Unnamed: 0.1,Unnamed: 0,Subject_Namespace,Subject,Relation,Object_Namespace,Object,pmid,evidence,Source,Association Score
5545.0,5545,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,SLC1A2,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5546.0,5546,HGNC,SLC1A2,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5547.0,5547,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,SLC7A10,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5548.0,5548,HGNC,SLC7A10,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5549.0,5549,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,SLC18A3,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5550.0,5550,HGNC,SLC18A3,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5551.0,5551,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,SLC6A1,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5552.0,5552,HGNC,SLC6A1,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5553.0,5553,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,SLC4A10,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5554.0,5554,HGNC,SLC4A10,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5555.0,5555,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,SLCO1C1,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5556.0,5556,HGNC,SLCO1C1,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"GO analyses of downregulated genes in infected astrocytes again revealed the enrichment of genes involved in water transport, synaptic transmission, ion and lipid transport, the formation of cell junctions, and calcium binding (Fig. 5D). These included AQP4, the predominant water channel found within the foot processes of astrocytes, and a number of SLC-mediated transporters, including SLC1A2, SLC7A10, SLC18A3, SLC6A1, SLC4A10, and SLCO1C1. ",CBM,
5557.0,5557,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,SYNPR,36314791.0,"Additionally, the marked decrease in the expression of genes involved in synapse maintenance, including SYNPR, SYT, C1QL1, and TUBB4A (Fig. S5G), within astrocytes further highlights an indirect mechanism through which SARS-CoV-2 can adversely affect synaptic transmission and overall neuronal function.",CBM,
5558.0,5558,HGNC,SYNPR,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"Additionally, the marked decrease in the expression of genes involved in synapse maintenance, including SYNPR, SYT, C1QL1, and TUBB4A (Fig. S5G), within astrocytes further highlights an indirect mechanism through which SARS-CoV-2 can adversely affect synaptic transmission and overall neuronal function.",CBM,
5559.0,5559,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,SYT1,36314791.0,"Additionally, the marked decrease in the expression of genes involved in synapse maintenance, including SYNPR, SYT, C1QL1, and TUBB4A (Fig. S5G), within astrocytes further highlights an indirect mechanism through which SARS-CoV-2 can adversely affect synaptic transmission and overall neuronal function.",CBM,
5560.0,5560,HGNC,SYT1,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"Additionally, the marked decrease in the expression of genes involved in synapse maintenance, including SYNPR, SYT, C1QL1, and TUBB4A (Fig. S5G), within astrocytes further highlights an indirect mechanism through which SARS-CoV-2 can adversely affect synaptic transmission and overall neuronal function.",CBM,
5561.0,5561,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,C1QL1,36314791.0,"Additionally, the marked decrease in the expression of genes involved in synapse maintenance, including SYNPR, SYT, C1QL1, and TUBB4A (Fig. S5G), within astrocytes further highlights an indirect mechanism through which SARS-CoV-2 can adversely affect synaptic transmission and overall neuronal function.",CBM,
5562.0,5562,HGNC,C1QL1,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"Additionally, the marked decrease in the expression of genes involved in synapse maintenance, including SYNPR, SYT, C1QL1, and TUBB4A (Fig. S5G), within astrocytes further highlights an indirect mechanism through which SARS-CoV-2 can adversely affect synaptic transmission and overall neuronal function.",CBM,
5563.0,5563,DO,COVID-19,NEGATIVE_CORRELATION,HGNC,TUBB4A,36314791.0,"Additionally, the marked decrease in the expression of genes involved in synapse maintenance, including SYNPR, SYT, C1QL1, and TUBB4A (Fig. S5G), within astrocytes further highlights an indirect mechanism through which SARS-CoV-2 can adversely affect synaptic transmission and overall neuronal function.",CBM,
5564.0,5564,HGNC,TUBB4A,NEGATIVE_CORRELATION,DO,COVID-19,36314791.0,"Additionally, the marked decrease in the expression of genes involved in synapse maintenance, including SYNPR, SYT, C1QL1, and TUBB4A (Fig. S5G), within astrocytes further highlights an indirect mechanism through which SARS-CoV-2 can adversely affect synaptic transmission and overall neuronal function.",CBM,
5585.0,5585,TAX,Severe acute respiratory syndrome coronavirus 2,INCREASES,GO,induction by virus of host apoptotic process,36327326.0,"We detected similar proportions of increase in cell death both in NPCs (identified both with Nestin and SOX2 antibodies) and neurons (Figs 2A–2F and S3A–S3C), while GFAP+ astrocyte did not show any statistically significant differences compared to mock conditions.",CBM,
5586.0,5586,GO,induction by virus of host apoptotic process,INCREASES,TAX,Severe acute respiratory syndrome coronavirus 2,36327326.0,"We detected similar proportions of increase in cell death both in NPCs (identified both with Nestin and SOX2 antibodies) and neurons (Figs 2A–2F and S3A–S3C), while GFAP+ astrocyte did not show any statistically significant differences compared to mock conditions.",CBM,
5603.0,5603,TAX,Severe acute respiratory syndrome coronavirus 2,DECREASES,GO,excitatory synapse,36327326.0,"Moreover, we show that SARS-CoV-2 rapidly decreased the number of excitatory synapses in neurons within seven days post-infection, revealing a potential novel mechanism for the associated neurological symptoms with COVID-19.",CBM,
5604.0,5604,GO,excitatory synapse,DECREASES,TAX,Severe acute respiratory syndrome coronavirus 2,36327326.0,"Moreover, we show that SARS-CoV-2 rapidly decreased the number of excitatory synapses in neurons within seven days post-infection, revealing a potential novel mechanism for the associated neurological symptoms with COVID-19.",CBM,
5605.0,5605,DO,COVID-19,INCREASES,MESH,Viral Load,36517603.0,"SARS-CoV-2 RNA was detected in 84 distinct anatomical locations and body fluids (Supplementary Data 1b–d), with a significantly (P<0.0001 for all) higher burden detected in respiratory compared with non-respiratory tissues among early (2.04±0.10 log10[N gene copies] per nanogram of RNA), mid (1.36±0.12 log10[N gene copies] per nanogram of RNA) and late (0.67±0.11 log10[N gene copies] per nanogram of RNA.",CBM,
5606.0,5606,MESH,Viral Load,INCREASES,DO,COVID-19,36517603.0,"SARS-CoV-2 RNA was detected in 84 distinct anatomical locations and body fluids (Supplementary Data 1b–d), with a significantly (P<0.0001 for all) higher burden detected in respiratory compared with non-respiratory tissues among early (2.04±0.10 log10[N gene copies] per nanogram of RNA), mid (1.36±0.12 log10[N gene copies] per nanogram of RNA) and late (0.67±0.11 log10[N gene copies] per nanogram of RNA.",CBM,
5615.0,5615,DO,COVID-19,INCREASES,MESH,Viral Load,36517603.0,"We observed SARS-CoV-2 RNA and protein in hypothalamus and cerebellum of an early case (P38) and cervical spinal cord and basal ganglia of late cases (P42 and P40, respectively), with a pattern consistent with neuronal staining (Fig.3).",CBM,
5616.0,5616,MESH,Viral Load,INCREASES,DO,COVID-19,36517603.0,"We observed SARS-CoV-2 RNA and protein in hypothalamus and cerebellum of an early case (P38) and cervical spinal cord and basal ganglia of late cases (P42 and P40, respectively), with a pattern consistent with neuronal staining (Fig.3).",CBM,
5643.0,5643,DO,COVID-19,INCREASES,NCIT,Neuronophagia,36526429.0,"Numerous neurons were found to be surrounded by microglial cells in the brain of the patient, considered to represent neuronophagia (Panel E), and the number of the CD68+ microglial nodules was significantly increased compared with control tissues (Panel F).",CBM,
5644.0,5644,NCIT,Neuronophagia,INCREASES,DO,COVID-19,36526429.0,"Numerous neurons were found to be surrounded by microglial cells in the brain of the patient, considered to represent neuronophagia (Panel E), and the number of the CD68+ microglial nodules was significantly increased compared with control tissues (Panel F).",CBM,
5645.0,5645,DO,COVID-19,INCREASES,FIXME,CD68+ microglial nodule,36526429.0,"Numerous neurons were found to be surrounded by microglial cells in the brain of the patient, considered to represent neuronophagia (Panel E), and the number of the CD68+ microglial nodules was significantly increased compared with control tissues (Panel F).",CBM,
5646.0,5646,FIXME,CD68+ microglial nodule,INCREASES,DO,COVID-19,36526429.0,"Numerous neurons were found to be surrounded by microglial cells in the brain of the patient, considered to represent neuronophagia (Panel E), and the number of the CD68+ microglial nodules was significantly increased compared with control tissues (Panel F).",CBM,
5747.0,5747,DO,COVID-19,INCREASES,GO,microglial cell activation,36781876.0,"In 23 COVID-19 subjects parenchymal microglia displayed an activated phenotype with characteristic thorny ramifications or amoeboid morphology (Fig. 5a, b).",CBM,
5748.0,5748,GO,microglial cell activation,INCREASES,DO,COVID-19,36781876.0,"In 23 COVID-19 subjects parenchymal microglia displayed an activated phenotype with characteristic thorny ramifications or amoeboid morphology (Fig. 5a, b).",CBM,
5749.0,5749,DO,COVID-19,INCREASES,FIXME,thorny ramifications,36781876.0,"In 23 COVID-19 subjects parenchymal microglia displayed an activated phenotype with characteristic thorny ramifications or amoeboid morphology (Fig. 5a, b).",CBM,
5750.0,5750,FIXME,thorny ramifications,INCREASES,DO,COVID-19,36781876.0,"In 23 COVID-19 subjects parenchymal microglia displayed an activated phenotype with characteristic thorny ramifications or amoeboid morphology (Fig. 5a, b).",CBM,
5753.0,5753,DO,COVID-19,CAUSES_NO_CHANGE,HGNC,TMEM119,36781876.0,"Interestingly, homeostatic microglial marker TMEM119 was consistently expressed in our cohort (Fig. 5a–d), even though it is known to be downregulated upon microglial activation in various neuropathological conditions25.",CBM,
5754.0,5754,HGNC,TMEM119,CAUSES_NO_CHANGE,DO,COVID-19,36781876.0,"Interestingly, homeostatic microglial marker TMEM119 was consistently expressed in our cohort (Fig. 5a–d), even though it is known to be downregulated upon microglial activation in various neuropathological conditions25.",CBM,
5759.0,5759,DO,COVID-19,INCREASES,NCIT,Neuronophagia,36781876.0,"Microglial nodules associated with perineuronal HLA-DR +/TMEM119+/CD68+ cells were suggestive of neuronophagia in 18 COVID-19 subjects (Fig. 6a–h) and were identified at the level of the substantia nigra (N = 14), dorsal motor nucleus of the vagus (N = 12), medullary reticular formation (N = 9), area postrema(N = 6) and basal ganglia (N = 5); no microglial nodules were found in control cases, regardless of cause of death. ",CBM,
5760.0,5760,NCIT,Neuronophagia,INCREASES,DO,COVID-19,36781876.0,"Microglial nodules associated with perineuronal HLA-DR +/TMEM119+/CD68+ cells were suggestive of neuronophagia in 18 COVID-19 subjects (Fig. 6a–h) and were identified at the level of the substantia nigra (N = 14), dorsal motor nucleus of the vagus (N = 12), medullary reticular formation (N = 9), area postrema(N = 6) and basal ganglia (N = 5); no microglial nodules were found in control cases, regardless of cause of death. ",CBM,
5777.0,5777,DO,COVID-19,INCREASES,NCIT,Microgliosis,36781876.0,"This anatomically segregated pattern of inflammation targeting mainly the substantia nigra, but also part of the preacqueductal tegmentum, indicates an increasing dorsal-to-ventral gradient of microgliosis which affects the gray matter of the midbrain, sparing counting fields falling within the cerebral peduncle (FOV5–6).",CBM,
5778.0,5778,NCIT,Microgliosis,INCREASES,DO,COVID-19,36781876.0,"This anatomically segregated pattern of inflammation targeting mainly the substantia nigra, but also part of the preacqueductal tegmentum, indicates an increasing dorsal-to-ventral gradient of microgliosis which affects the gray matter of the midbrain, sparing counting fields falling within the cerebral peduncle (FOV5–6).",CBM,
5821.0,5821,MGI,Snca,DECREASES,MESH,Oligodendroglia,37248302.0,The significant loss of GST-pi-positive oligodendrocytes in mouse brains 1year after MSA seed injection (Extended Data Fig. 4) suggests that MSA seeds may induce oligodendrocyte degeneration.,CBM,
5822.0,5822,MESH,Oligodendroglia,DECREASES,MGI,Snca,37248302.0,The significant loss of GST-pi-positive oligodendrocytes in mouse brains 1year after MSA seed injection (Extended Data Fig. 4) suggests that MSA seeds may induce oligodendrocyte degeneration.,CBM,
5827.0,5827,DO,COVID-19,INCREASES,MESH,Cerebral Small Vessel Diseases,37283933.0,"As mentioned previously, radiological findings shared common features in the cases for whom MRI was available (Fig. 1, a-p). The same was true for neuropathology.",CBM,
5828.0,5828,MESH,Cerebral Small Vessel Diseases,INCREASES,DO,COVID-19,37283933.0,"As mentioned previously, radiological findings shared common features in the cases for whom MRI was available (Fig. 1, a-p). The same was true for neuropathology.",CBM,
